DATE,PCE-headline,PCE-core,UNRATE,NROUST,,DATE,PCE-headline,PCE-core,UNRATE,NROUST,,01/01/1961,01/01/1966
01/01/1960,16.314,17.033,5.2,5.45645237,,01/01/1960,16.32833333,17.055,5.133333333,5.45645237,,01/02/1961,01/02/1966
01/02/1960,16.331,17.065,4.8,5.45645237,,01/04/1960,16.41366667,17.11966667,5.233333333,5.463051,,01/03/1961,01/03/1966
01/03/1960,16.34,17.067,5.4,5.45645237,,01/07/1960,16.475,17.187,5.533333333,5.469829559,,01/04/1961,01/04/1966
01/04/1960,16.4,17.098,5.2,5.463051,,01/10/1960,16.548,17.243,6.266666667,5.47677,,01/05/1961,01/05/1966
01/05/1960,16.417,17.125,5.1,5.463051,,01/01/1961,16.57866667,17.27233333,6.8,5.483875,,01/06/1961,01/06/1966
01/06/1960,16.424,17.136,5.4,5.463051,,01/04/1961,16.57666667,17.32933333,7,5.491165,,01/07/1961,01/07/1966
01/07/1960,16.453,17.166,5.5,5.469829559,,01/07/1961,16.63666667,17.40466667,6.766666667,5.498675346,,01/08/1961,01/08/1966
01/08/1960,16.481,17.191,5.6,5.469829559,,01/10/1961,16.65433333,17.447,6.2,5.506455421,,01/09/1961,01/09/1966
01/09/1960,16.491,17.204,5.5,5.469829559,,01/01/1962,16.72633333,17.511,5.633333333,5.514559,,01/10/1961,01/10/1966
01/10/1960,16.51,17.214,6.1,5.47677,,01/04/1962,16.78566667,17.57833333,5.533333333,5.523042,,01/11/1961,01/11/1966
01/11/1960,16.565,17.26,6.1,5.47677,,01/07/1962,16.83066667,17.63633333,5.566666667,5.531950474,,01/12/1961,01/12/1966
01/12/1960,16.569,17.255,6.6,5.47677,,01/10/1962,16.88233333,17.66933333,5.533333333,5.541324,,01/01/1962,01/01/1967
01/01/1961,16.571,17.259,6.6,5.483875,,01/01/1963,16.93066667,17.728,5.766666667,5.551188,,01/02/1962,01/02/1967
01/02/1961,16.587,17.276,6.9,5.483875,,01/04/1963,16.95733333,17.79466667,5.733333333,5.561552,,01/03/1962,01/03/1967
01/03/1961,16.578,17.282,6.9,5.483875,,01/07/1963,17.039,17.86333333,5.5,5.572411,,01/04/1962,01/04/1967
01/04/1961,16.568,17.306,7,5.491165,,01/10/1963,17.10233333,17.94966667,5.566666667,5.583747387,,01/05/1962,01/05/1967
01/05/1961,16.577,17.328,7.1,5.491165,,01/01/1964,17.183,18.02533333,5.466666667,5.595527649,,01/06/1962,01/06/1967
01/06/1961,16.585,17.354,6.9,5.491165,,01/04/1964,17.22033333,18.07933333,5.2,5.607706,,01/07/1962,01/07/1967
01/07/1961,16.621,17.381,7,5.498675346,,01/07/1964,17.277,18.12966667,5,5.620222569,,01/08/1962,01/08/1967
01/08/1961,16.635,17.399,6.6,5.498675346,,01/10/1964,17.33433333,18.17533333,4.966666667,5.633007,,01/09/1962,01/09/1967
01/09/1961,16.654,17.434,6.7,5.498675346,,01/01/1965,17.39033333,18.244,4.9,5.645977,,01/10/1962,01/10/1967
01/10/1961,16.652,17.44,6.5,5.506455421,,01/04/1965,17.478,18.301,4.666666667,5.659044,,01/11/1962,01/11/1967
01/11/1961,16.653,17.443,6.1,5.506455421,,01/07/1965,17.54333333,18.35766667,4.366666667,5.672116,,01/12/1962,01/12/1967
01/12/1961,16.658,17.458,6,5.506455421,,01/10/1965,17.59666667,18.41833333,4.1,5.685105,,01/01/1963,01/01/1968
01/01/1962,16.689,17.478,5.8,5.514559,,01/01/1966,17.733,18.511,3.866666667,5.69793,,01/02/1963,01/02/1968
01/02/1962,16.734,17.507,5.5,5.514559,,01/04/1966,17.87766667,18.661,3.833333333,5.710529,,01/03/1963,01/03/1968
01/03/1962,16.756,17.548,5.6,5.514559,,01/07/1966,18.014,18.815,3.766666667,5.722861,,01/04/1963,01/04/1968
01/04/1962,16.775,17.551,5.6,5.523042,,01/10/1966,18.15333333,18.978,3.7,5.734915,,01/05/1963,01/05/1968
01/05/1962,16.786,17.576,5.5,5.523042,,01/01/1967,18.20566667,19.08233333,3.833333333,5.746704,,01/06/1963,01/06/1968
01/06/1962,16.796,17.608,5.5,5.523042,,01/04/1967,18.29233333,19.21,3.833333333,5.75827,,01/07/1963,01/07/1968
01/07/1962,16.787,17.623,5.4,5.531950474,,01/07/1967,18.46233333,19.38466667,3.8,5.769672,,01/08/1963,01/08/1968
01/08/1962,16.811,17.626,5.7,5.531950474,,01/10/1967,18.621,19.58033333,3.9,5.780984,,01/09/1963,01/09/1968
01/09/1962,16.894,17.66,5.6,5.531950474,,01/01/1968,18.81933333,19.803,3.733333333,5.792286,,01/10/1963,01/10/1968
01/10/1962,16.876,17.659,5.4,5.541324,,01/04/1968,19.01166667,20.03366667,3.566666667,5.803658485,,01/11/1963,01/11/1968
01/11/1962,16.889,17.672,5.7,5.541324,,01/07/1968,19.20833333,20.258,3.533333333,5.815175533,,01/12/1963,01/12/1968
01/12/1962,16.882,17.677,5.5,5.541324,,01/10/1968,19.42133333,20.49333333,3.4,5.826905,,01/01/1964,01/01/1969
01/01/1963,16.923,17.711,5.7,5.551188,,01/01/1969,19.60933333,20.71733333,3.4,5.838901,,01/02/1964,01/02/1969
01/02/1963,16.941,17.731,5.9,5.551188,,01/04/1969,19.85933333,20.96533333,3.433333333,5.851209641,,01/03/1964,01/03/1969
01/03/1963,16.928,17.742,5.7,5.551188,,01/07/1969,20.102,21.20733333,3.566666667,5.863864,,01/04/1964,01/04/1969
01/04/1963,16.927,17.763,5.7,5.561552,,01/10/1969,20.33433333,21.45633333,3.566666667,5.876888,,01/05/1964,01/05/1969
01/05/1963,16.954,17.795,5.9,5.561552,,01/01/1970,20.57,21.69033333,4.166666667,5.890298367,,01/06/1964,01/06/1969
01/06/1963,16.991,17.826,5.6,5.561552,,01/04/1970,20.798,21.935,4.766666667,5.9041,,01/07/1964,01/07/1969
01/07/1963,17.025,17.842,5.6,5.572411,,01/07/1970,21,22.17966667,5.166666667,5.918292,,01/08/1964,01/08/1969
01/08/1963,17.048,17.858,5.4,5.572411,,01/10/1970,21.27233333,22.491,5.833333333,5.932861,,01/09/1964,01/09/1969
01/09/1963,17.044,17.89,5.5,5.572411,,01/01/1971,21.47366667,22.77566667,5.933333333,5.947782,,01/10/1964,01/10/1969
01/10/1963,17.078,17.93,5.5,5.583747387,,01/04/1971,21.71866667,23.03566667,5.9,5.963016,,01/11/1964,01/11/1969
01/11/1963,17.102,17.947,5.7,5.583747387,,01/07/1971,21.932,23.25266667,6.033333333,5.978505611,,01/12/1964,01/12/1969
01/12/1963,17.127,17.972,5.5,5.583747387,,01/10/1971,22.068,23.38566667,5.933333333,5.994177,,01/01/1965,01/01/1970
01/01/1964,17.163,17.997,5.6,5.595527649,,01/01/1972,22.30066667,23.60966667,5.766666667,6.00994,,01/02/1965,01/02/1970
01/02/1964,17.188,18.031,5.4,5.595527649,,01/04/1972,22.42966667,23.76933333,5.7,6.025690556,,01/03/1965,01/03/1970
01/03/1964,17.198,18.048,5.4,5.595527649,,01/07/1972,22.62666667,23.948,5.566666667,6.041317,,01/04/1965,01/04/1970
01/04/1964,17.211,18.065,5.3,5.607706,,01/10/1972,22.81066667,24.09833333,5.366666667,6.056706,,01/05/1965,01/05/1970
01/05/1964,17.213,18.08,5.1,5.607706,,01/01/1973,23.086,24.26633333,4.933333333,6.071745396,,01/06/1965,01/06/1970
01/06/1964,17.237,18.093,5.2,5.607706,,01/04/1973,23.52966667,24.59666667,4.933333333,6.086335,,01/07/1965,01/07/1970
01/07/1964,17.259,18.111,4.9,5.620222569,,01/07/1973,23.958,24.924,4.8,6.10038662,,01/08/1965,01/08/1970
01/08/1964,17.273,18.135,5,5.620222569,,01/10/1973,24.44866667,25.27033333,4.766666667,6.113830566,,01/09/1965,01/09/1970
01/09/1964,17.299,18.143,5.1,5.620222569,,01/01/1974,25.17566667,25.70433333,5.133333333,6.126616478,,01/10/1965,01/10/1970
01/10/1964,17.31,18.149,5.1,5.633007,,01/04/1974,25.88866667,26.34333333,5.2,6.138715,,01/11/1965,01/11/1970
01/11/1964,17.334,18.176,4.8,5.633007,,01/07/1974,26.58733333,27.09633333,5.633333333,6.150114536,,01/12/1965,01/12/1970
01/12/1964,17.359,18.201,5,5.633007,,01/10/1974,27.263,27.75833333,6.6,6.16081953,,01/01/1966,01/01/1971
01/01/1965,17.378,18.226,4.9,5.645977,,01/01/1975,27.77633333,28.301,8.266666667,6.170844,,01/02/1966,01/02/1971
01/02/1965,17.385,18.248,5.1,5.645977,,01/04/1975,28.11666667,28.73166667,8.866666667,6.180209,,01/03/1966,01/03/1971
01/03/1965,17.408,18.258,4.7,5.645977,,01/07/1975,28.64333333,29.16333333,8.466666667,6.188934,,01/04/1966,01/04/1971
01/04/1965,17.435,18.28,4.8,5.659044,,01/10/1975,29.12366667,29.638,8.3,6.197032452,,01/05/1966,01/05/1971
01/05/1965,17.474,18.314,4.6,5.659044,,01/01/1976,29.44433333,30.08866667,7.733333333,6.204509,,01/06/1966,01/06/1971
01/06/1965,17.525,18.309,4.6,5.659044,,01/04/1976,29.69066667,30.449,7.566666667,6.211358,,01/07/1966,01/07/1971
01/07/1965,17.538,18.327,4.4,5.672116,,01/07/1976,30.14166667,30.92633333,7.733333333,6.217563,,01/08/1966,01/08/1971
01/08/1965,17.542,18.362,4.4,5.672116,,01/10/1976,30.618,31.41,7.766666667,6.223099,,01/09/1966,01/09/1971
01/09/1965,17.55,18.384,4.3,5.672116,,01/01/1977,31.17066667,31.93833333,7.5,6.227931,,01/10/1966,01/10/1971
01/10/1965,17.556,18.377,4.2,5.685105,,01/04/1977,31.70366667,32.427,7.133333333,6.232016563,,01/11/1966,01/11/1971
01/11/1965,17.585,18.411,4.1,5.685105,,01/07/1977,32.18066667,32.96633333,6.9,6.235309,,01/12/1966,01/12/1971
01/12/1965,17.649,18.467,4,5.685105,,01/10/1977,32.63833333,33.44533333,6.666666667,6.237757,,01/01/1967,01/01/1972
01/01/1966,17.67,18.473,4,5.69793,,01/01/1978,33.17366667,33.967,6.333333333,6.239311,,01/02/1967,01/02/1972
01/02/1966,17.743,18.518,3.8,5.69793,,01/04/1978,33.85466667,34.553,6,6.239927,,01/03/1967,01/03/1972
01/03/1966,17.786,18.542,3.8,5.69793,,01/07/1978,34.44966667,35.14566667,6.033333333,6.239574432,,01/04/1967,01/04/1972
01/04/1966,17.848,18.608,3.8,5.710529,,01/10/1978,35.10033333,35.777,5.9,6.23823452,,01/05/1967,01/05/1972
01/05/1966,17.87,18.657,3.9,5.710529,,01/01/1979,35.76166667,36.26566667,5.866666667,6.235909462,,01/06/1967,01/06/1972
01/06/1966,17.915,18.718,3.8,5.710529,,01/04/1979,36.73833333,37.06266667,5.7,6.232617,,01/07/1967,01/07/1972
01/07/1966,17.949,18.773,3.8,5.722861,,01/07/1979,37.65033333,37.747,5.866666667,6.228393555,,01/08/1967,01/08/1972
01/08/1966,18.018,18.807,3.8,5.722861,,01/10/1979,38.56133333,38.53466667,5.966666667,6.22329,,01/09/1967,01/09/1972
01/09/1966,18.075,18.865,3.7,5.722861,,01/01/1980,39.71933333,39.477,6.3,6.21737051,,01/10/1967,01/10/1972
01/10/1966,18.123,18.927,3.7,5.734915,,01/04/1980,40.691,40.36,7.333333333,6.210709,,01/11/1967,01/11/1972
01/11/1966,18.15,18.975,3.6,5.734915,,01/07/1980,41.64266667,41.25866667,7.666666667,6.203388,,01/12/1967,01/12/1972
01/12/1966,18.187,19.032,3.8,5.734915,,01/10/1980,42.67333333,42.264,7.4,6.195495605,,01/01/1968,01/01/1973
01/01/1967,18.188,19.05,3.9,5.746704,,01/01/1981,43.78033333,43.20133333,7.433333333,6.187123,,01/02/1968,01/02/1973
01/02/1967,18.209,19.084,3.8,5.746704,,01/04/1981,44.51466667,44.018,7.4,6.178361416,,01/03/1968,01/03/1973
01/03/1967,18.22,19.113,3.8,5.746704,,01/07/1981,45.24766667,44.82866667,7.4,6.169302464,,01/04/1968,01/04/1973
01/04/1967,18.249,19.165,3.8,5.75827,,01/10/1981,45.94133333,45.62566667,8.233333333,6.160031,,01/05/1968,01/05/1973
01/05/1967,18.285,19.208,3.8,5.75827,,01/01/1982,46.52466667,46.294,8.833333333,6.150627,,01/06/1968,01/06/1973
01/06/1967,18.343,19.257,3.9,5.75827,,01/04/1982,46.97266667,46.92033333,9.433333333,6.141159534,,01/07/1968,01/07/1973
01/07/1967,18.405,19.322,3.8,5.769672,,01/07/1982,47.71466667,47.67233333,9.9,6.131687,,01/08/1968,01/08/1973
01/08/1967,18.463,19.382,3.8,5.769672,,01/10/1982,48.24133333,48.336,10.66666667,6.122254,,01/09/1968,01/09/1973
01/09/1967,18.519,19.45,3.8,5.769672,,01/01/1983,48.63966667,48.97133333,10.36666667,6.112889,,01/10/1968,01/10/1973
01/10/1967,18.57,19.523,4,5.780984,,01/04/1983,49.08466667,49.346,10.13333333,6.103606,,01/11/1968,01/11/1973
01/11/1967,18.632,19.585,3.9,5.780984,,01/07/1983,49.72966667,50.095,9.366666667,6.094400406,,01/12/1968,01/12/1973
01/12/1967,18.661,19.633,3.8,5.780984,,01/10/1983,50.058,50.496,8.533333333,6.085254,,01/01/1969,01/01/1974
01/01/1968,18.748,19.72,3.7,5.792286,,01/01/1984,50.599,51.00666667,7.866666667,6.076131,,01/02/1969,01/02/1974
01/02/1968,18.824,19.805,3.8,5.792286,,01/04/1984,51.089,51.603,7.433333333,6.066982,,01/03/1969,01/03/1974
01/03/1968,18.886,19.884,3.7,5.792286,,01/07/1984,51.48266667,52.08766667,7.433333333,6.057761,,01/04/1969,01/04/1974
01/04/1968,18.945,19.957,3.5,5.803658485,,01/10/1984,51.80066667,52.45833333,7.3,6.048421383,,01/05/1969,01/05/1974
01/05/1968,19.015,20.033,3.5,5.803658485,,01/01/1985,52.41166667,53.174,7.233333333,6.038903,,01/06/1969,01/06/1974
01/06/1968,19.075,20.111,3.7,5.803658485,,01/04/1985,52.837,53.63533333,7.3,6.029139519,,01/07/1969,01/07/1974
01/07/1968,19.134,20.178,3.7,5.815175533,,01/07/1985,53.25133333,54.18633333,7.2,6.019057,,01/08/1969,01/08/1974
01/08/1968,19.212,20.257,3.5,5.815175533,,01/10/1985,53.62266667,54.57466667,7.033333333,6.008578,,01/09/1969,01/09/1974
01/09/1968,19.279,20.339,3.4,5.815175533,,01/01/1986,54.00266667,55.16466667,7.033333333,5.997622,,01/10/1969,01/10/1974
01/10/1968,19.364,20.422,3.4,5.826905,,01/04/1986,53.94566667,55.54233333,7.166666667,5.98611,,01/11/1969,01/11/1974
01/11/1968,19.43,20.498,3.4,5.826905,,01/07/1986,54.23033333,55.924,6.966666667,5.973967552,,01/12/1969,01/12/1974
01/12/1968,19.47,20.56,3.4,5.826905,,01/10/1986,54.55833333,56.378,6.833333333,5.961125374,,01/01/1970,01/01/1975
01/01/1969,19.546,20.638,3.4,5.838901,,01/01/1987,55.072,56.73233333,6.6,5.947525501,,01/02/1970,01/02/1975
01/02/1969,19.595,20.709,3.4,5.838901,,01/04/1987,55.60333333,57.28233333,6.266666667,5.933125496,,01/03/1970,01/03/1975
01/03/1969,19.687,20.805,3.4,5.838901,,01/07/1987,56.12933333,57.79466667,6,5.917901516,,01/04/1970,01/04/1975
01/04/1969,19.774,20.886,3.4,5.851209641,,01/10/1987,56.61466667,58.38233333,5.833333333,5.901855,,01/05/1970,01/05/1975
01/05/1969,19.854,20.969,3.4,5.851209641,,01/01/1988,57.062,58.94566667,5.7,5.885015,,01/06/1970,01/06/1975
01/06/1969,19.95,21.041,3.5,5.851209641,,01/04/1988,57.69233333,59.66033333,5.466666667,5.86744,,01/07/1970,01/07/1975
01/07/1969,20.037,21.139,3.5,5.863864,,01/07/1988,58.403,60.34733333,5.466666667,5.849217,,01/08/1970,01/08/1975
01/08/1969,20.093,21.199,3.5,5.863864,,01/10/1988,58.99366667,61.02166667,5.333333333,5.830452442,,01/09/1970,01/09/1975
01/09/1969,20.176,21.284,3.7,5.863864,,01/01/1989,59.671,61.68766667,5.2,5.811267376,,01/10/1970,01/10/1975
01/10/1969,20.245,21.375,3.7,5.876888,,01/04/1989,60.475,62.24866667,5.233333333,5.791787,,01/11/1970,01/11/1975
01/11/1969,20.332,21.457,3.5,5.876888,,01/07/1989,60.83166667,62.712,5.233333333,5.772135,,01/12/1970,01/12/1975
01/12/1969,20.426,21.537,3.5,5.876888,,01/10/1989,61.31033333,63.286,5.366666667,5.752428532,,01/01/1971,01/01/1976
01/01/1970,20.499,21.608,3.9,5.890298367,,01/01/1990,62.199,64.015,5.3,5.732765,,01/02/1971,01/02/1976
01/02/1970,20.58,21.691,4.2,5.890298367,,01/04/1990,62.76333333,64.73,5.333333333,5.71323061,,01/03/1971,01/03/1976
01/03/1970,20.631,21.772,4.4,5.890298367,,01/07/1990,63.561,65.38433333,5.7,5.693902493,,01/04/1971,01/04/1976
01/04/1970,20.736,21.857,4.6,5.9041,,01/10/1990,64.40166667,65.93333333,6.133333333,5.674851418,,01/05/1971,01/05/1976
01/05/1970,20.802,21.934,4.8,5.9041,,01/01/1991,64.74033333,66.51833333,6.6,5.656145573,,01/06/1971,01/06/1976
01/06/1970,20.856,22.014,4.9,5.9041,,01/04/1991,65.094,67.031,6.833333333,5.637838,,01/07/1971,01/07/1976
01/07/1970,20.932,22.098,5,5.918292,,01/07/1991,65.536,67.63466667,6.866666667,5.619961,,01/08/1971,01/08/1976
01/08/1970,20.987,22.174,5.1,5.918292,,01/10/1991,66.01166667,68.16666667,7.1,5.602534,,01/09/1971,01/09/1976
01/09/1970,21.081,22.267,5.4,5.918292,,01/01/1992,66.42566667,68.68833333,7.366666667,5.585576534,,01/10/1971,01/10/1976
01/10/1970,21.185,22.376,5.5,5.932861,,01/04/1992,66.86733333,69.17366667,7.6,5.569084,,01/11/1971,01/11/1976
01/11/1970,21.269,22.492,5.9,5.932861,,01/07/1992,67.29366667,69.58333333,7.633333333,5.553059,,01/12/1971,01/12/1976
01/12/1970,21.363,22.605,6.1,5.932861,,01/10/1992,67.763,70.09333333,7.366666667,5.537511,,01/01/1972,01/01/1977
01/01/1971,21.408,22.694,5.9,5.947782,,01/01/1993,68.16666667,70.576,7.133333333,5.522455,,01/02/1972,01/02/1977
01/02/1971,21.471,22.78,5.9,5.947782,,01/04/1993,68.62433333,71.11166667,7.066666667,5.50790453,,01/03/1972,01/03/1977
01/03/1971,21.542,22.853,6,5.947782,,01/07/1993,68.92266667,71.50933333,6.8,5.493864536,,01/04/1972,01/04/1977
01/04/1971,21.626,22.939,5.9,5.963016,,01/10/1993,69.31966667,71.87733333,6.633333333,5.480341434,,01/05/1972,01/05/1977
01/05/1971,21.717,23.039,5.9,5.963016,,01/01/1994,69.56833333,72.20366667,6.566666667,5.467338562,,01/06/1972,01/06/1977
01/06/1971,21.813,23.129,5.9,5.963016,,01/04/1994,69.95633333,72.68966667,6.2,5.454845,,01/07/1972,01/07/1977
01/07/1971,21.879,23.218,6,5.978505611,,01/07/1994,70.45866667,73.09566667,6,5.442838,,01/08/1972,01/08/1977
01/08/1971,21.942,23.251,6.1,5.978505611,,01/10/1994,70.78933333,73.46666667,5.633333333,5.431291,,01/09/1972,01/09/1977
01/09/1971,21.975,23.289,6,5.978505611,,01/01/1995,71.13566667,73.85166667,5.466666667,5.420172,,01/10/1972,01/10/1977
01/10/1971,22.009,23.326,5.8,5.994177,,01/04/1995,71.54966667,74.29,5.666666667,5.409451485,,01/11/1972,01/11/1977
01/11/1971,22.054,23.379,6,5.994177,,01/07/1995,71.84166667,74.64466667,5.666666667,5.399091,,01/12/1972,01/12/1977
01/12/1971,22.141,23.452,6,5.994177,,01/10/1995,72.15766667,75.019,5.566666667,5.38905,,01/01/1973,01/01/1978
01/01/1972,22.232,23.552,5.8,6.00994,,01/01/1996,72.559,75.31333333,5.533333333,5.379276,,01/02/1973,01/02/1978
01/02/1972,22.319,23.615,5.7,6.00994,,01/04/1996,73.04466667,75.67166667,5.5,5.369709492,,01/03/1973,01/03/1978
01/03/1972,22.351,23.662,5.8,6.00994,,01/07/1996,73.356,76.017,5.266666667,5.360292435,,01/04/1973,01/04/1978
01/04/1972,22.386,23.717,5.7,6.025690556,,01/10/1996,73.85566667,76.44966667,5.333333333,5.350973606,,01/05/1973,01/05/1978
01/05/1972,22.434,23.772,5.7,6.025690556,,01/01/1997,74.182,76.75,5.233333333,5.341696,,01/06/1973,01/06/1978
01/06/1972,22.469,23.819,5.7,6.025690556,,01/04/1997,74.36766667,77.15033333,5,5.332409382,,01/07/1973,01/07/1978
01/07/1972,22.549,23.888,5.6,6.041317,,01/07/1997,74.564,77.33033333,4.866666667,5.32308054,,01/08/1973,01/08/1978
01/08/1972,22.615,23.938,5.6,6.041317,,01/10/1997,74.79766667,77.57533333,4.666666667,5.31369,,01/09/1973,01/09/1978
01/09/1972,22.716,24.018,5.5,6.041317,,01/01/1998,74.80366667,77.80366667,4.633333333,5.304222,,01/10/1973,01/10/1978
01/10/1972,22.741,24.032,5.6,6.056706,,01/04/1998,74.93866667,78.042,4.4,5.294664,,01/11/1973,01/11/1978
01/11/1972,22.809,24.095,5.3,6.056706,,01/07/1998,75.17066667,78.31933333,4.533333333,5.285001,,01/12/1973,01/12/1978
01/12/1972,22.882,24.168,5.2,6.056706,,01/10/1998,75.36866667,78.56833333,4.433333333,5.275233,,01/01/1974,01/01/1979
01/01/1973,22.951,24.183,4.9,6.071745396,,01/01/1999,75.51733333,78.766,4.3,5.265363,,01/02/1974,01/02/1979
01/02/1973,23.072,24.259,5,6.071745396,,01/04/1999,75.94666667,79.03933333,4.266666667,5.255394459,,01/03/1974,01/03/1979
01/03/1973,23.235,24.357,4.9,6.071745396,,01/07/1999,76.36433333,79.33033333,4.233333333,5.245333672,,01/04/1974,01/04/1979
01/04/1973,23.408,24.498,5,6.086335,,01/10/1999,76.82833333,79.70333333,4.066666667,5.235184669,,01/05/1974,01/05/1979
01/05/1973,23.523,24.593,4.9,6.086335,,01/01/2000,77.45233333,80.121,4.033333333,5.224948,,01/06/1974,01/06/1979
01/06/1973,23.658,24.699,4.9,6.086335,,01/04/2000,77.82133333,80.40066667,3.933333333,5.214622,,01/07/1974,01/07/1979
01/07/1973,23.744,24.805,4.8,6.10038662,,01/07/2000,78.32266667,80.788,4,5.204211,,01/08/1974,01/08/1979
01/08/1973,24.017,24.921,4.8,6.10038662,,01/10/2000,78.76566667,81.18866667,3.9,5.193731,,01/09/1974,01/09/1979
01/09/1973,24.113,25.046,4.8,6.10038662,,01/01/2001,79.34933333,81.71633333,4.233333333,5.183196545,,01/10/1974,01/10/1979
01/10/1973,24.249,25.143,4.6,6.113830566,,01/04/2001,79.72066667,82.025,4.4,5.172613621,,01/11/1974,01/11/1979
01/11/1973,24.448,25.264,4.8,6.113830566,,01/07/2001,79.761,82.237,4.833333333,5.161983,,01/12/1974,01/12/1979
01/12/1973,24.649,25.404,4.9,6.113830566,,01/10/2001,79.79366667,82.63366667,5.5,5.151313,,01/01/1975,01/01/1980
01/01/1974,24.885,25.529,5.1,6.126616478,,01/01/2002,79.95433333,82.88766667,5.7,5.140615463,,01/02/1975,01/02/1980
01/02/1974,25.175,25.692,5.2,6.126616478,,01/04/2002,80.54733333,83.344,5.833333333,5.129905,,01/03/1975,01/03/1980
01/03/1974,25.467,25.892,5.1,6.126616478,,01/07/2002,80.96466667,83.78766667,5.733333333,5.119209,,01/04/1975,01/04/1980
01/04/1974,25.647,26.086,5.1,6.138715,,01/10/2002,81.342,84.08566667,5.866666667,5.108561516,,01/05/1975,01/05/1980
01/05/1974,25.9,26.337,5.1,6.138715,,01/01/2003,81.964,84.34533333,5.866666667,5.09799,,01/06/1975,01/06/1980
01/06/1974,26.119,26.607,5.4,6.138715,,01/04/2003,82.04666667,84.66533333,6.133333333,5.087525,,01/07/1975,01/07/1980
01/07/1974,26.312,26.843,5.5,6.150114536,,01/07/2003,82.58666667,85.05266667,6.133333333,5.077202,,01/08/1975,01/08/1980
01/08/1974,26.587,27.101,5.5,6.150114536,,01/10/2003,82.993,85.43366667,5.833333333,5.067058563,,01/09/1975,01/09/1980
01/09/1974,26.863,27.345,5.9,6.150114536,,01/01/2004,83.63266667,85.90366667,5.7,5.057126,,01/10/1975,01/10/1980
01/10/1974,27.056,27.559,6,6.16081953,,01/04/2004,84.19566667,86.39433333,5.6,5.047432423,,01/11/1975,01/11/1980
01/11/1974,27.259,27.76,6.6,6.16081953,,01/07/2004,84.60966667,86.704,5.433333333,5.038008,,01/12/1975,01/12/1980
01/12/1974,27.474,27.956,7.2,6.16081953,,01/10/2004,85.333,87.174,5.433333333,5.028878689,,01/01/1976,01/01/1981
01/01/1975,27.645,28.119,8.1,6.170844,,01/01/2005,85.82933333,87.794,5.3,5.020076,,01/02/1976,01/02/1981
01/02/1975,27.795,28.318,8.1,6.170844,,01/04/2005,86.37133333,88.22933333,5.1,5.011637,,01/03/1976,01/03/1981
01/03/1975,27.889,28.466,8.6,6.170844,,01/07/2005,87.30366667,88.57333333,4.966666667,5.00365448,,01/04/1976,01/04/1981
01/04/1975,27.984,28.604,8.8,6.180209,,01/10/2005,87.999,89.16466667,4.966666667,4.996716776,,01/05/1976,01/05/1981
01/05/1975,28.095,28.725,9,6.180209,,01/01/2006,88.45633333,89.68133333,4.733333333,4.987016737,,01/06/1976,01/06/1981
01/06/1975,28.271,28.866,8.8,6.180209,,01/04/2006,89.23233333,90.39566667,4.633333333,4.976734476,,01/07/1976,01/07/1981
01/07/1975,28.514,29.044,8.6,6.188934,,01/07/2006,89.87466667,90.88266667,4.633333333,4.966011158,,01/08/1976,01/08/1981
01/08/1975,28.637,29.144,8.4,6.188934,,01/10/2006,89.726,91.274,4.433333333,4.95504008,,01/09/1976,01/09/1981
01/09/1975,28.779,29.302,8.4,6.188934,,01/01/2007,90.54633333,91.904,4.5,4.94404698,,01/10/1976,01/10/1981
01/10/1975,28.946,29.448,8.4,6.197032452,,01/04/2007,91.315,92.28633333,4.5,4.933268579,,01/11/1976,01/11/1981
01/11/1975,29.132,29.643,8.3,6.197032452,,01/07/2007,91.83133333,92.73933333,4.666666667,4.922925139,,01/12/1976,01/12/1981
01/12/1975,29.293,29.823,8.2,6.197032452,,01/10/2007,92.765,93.38066667,4.8,4.913194325,,01/01/1977,01/01/1982
01/01/1976,29.405,29.976,7.9,6.204509,,01/01/2008,93.51966667,93.875,5,4.912083379,,01/02/1977,01/02/1982
01/02/1976,29.442,30.095,7.7,6.204509,,01/04/2008,94.43066667,94.26966667,5.333333333,4.960114109,,01/03/1977,01/03/1982
01/03/1976,29.486,30.195,7.6,6.204509,,01/07/2008,95.438,94.75066667,6,4.990479336,,01/04/1977,01/04/1982
01/04/1976,29.553,30.312,7.7,6.211358,,01/10/2008,93.91433333,94.67566667,6.866666667,5.104601542,,01/05/1977,01/05/1982
01/05/1976,29.695,30.456,7.4,6.211358,,01/01/2009,93.27966667,94.67466667,8.266666667,5.212292418,,01/06/1977,01/06/1982
01/06/1976,29.824,30.579,7.6,6.211358,,01/04/2009,93.65066667,95.046,9.3,5.283114938,,01/07/1977,01/07/1982
01/07/1976,29.975,30.748,7.8,6.217563,,01/07/2009,94.296,95.38266667,9.633333333,5.395247122,,01/08/1977,01/08/1982
01/08/1976,30.14,30.925,7.8,6.217563,,01/10/2009,95.02366667,95.977,9.933333333,5.503899202,,01/09/1977,01/09/1982
01/09/1976,30.31,31.106,7.6,6.217563,,01/01/2010,95.391,96.305,9.833333333,5.648051059,,01/10/1977,01/10/1982
01/10/1976,30.469,31.258,7.7,6.223099,,01/04/2010,95.53866667,96.565,9.633333333,5.690288816,,01/11/1977,01/11/1982
